player_id,offer
760,default_offer
761,default_offer
762,default_offer
763,default_offer
764,default_offer
765,default_offer
766,default_offer
767,default_offer
768,default_offer
769,default_offer
770,default_offer
771,default_offer
772,default_offer
773,default_offer
774,default_offer
775,default_offer
776,default_offer
777,default_offer
778,default_offer
779,default_offer
780,default_offer
781,default_offer
782,default_offer
783,default_offer
784,default_offer
785,default_offer
786,default_offer
787,default_offer
788,default_offer
789,default_offer
790,default_offer
791,default_offer
792,default_offer
793,default_offer
794,default_offer
795,default_offer
796,default_offer
797,default_offer
798,default_offer
799,default_offer
800,default_offer
801,default_offer
802,default_offer
803,default_offer
804,default_offer
805,default_offer
806,default_offer
807,default_offer
808,default_offer
809,default_offer
810,default_offer
811,default_offer
812,default_offer
813,default_offer
814,default_offer
815,default_offer
816,default_offer
817,default_offer
818,default_offer
819,default_offer
820,default_offer
821,default_offer
822,default_offer
823,default_offer
824,default_offer
825,default_offer
826,default_offer
827,default_offer
828,default_offer
829,default_offer
830,default_offer
831,default_offer
832,default_offer
833,default_offer
834,default_offer
835,default_offer
836,default_offer
837,default_offer
838,default_offer
839,default_offer
840,default_offer
841,default_offer
842,default_offer
843,default_offer
844,default_offer
845,default_offer
846,default_offer
847,default_offer
848,default_offer
849,default_offer
850,default_offer
851,default_offer
852,default_offer
853,default_offer
854,default_offer
855,default_offer
856,default_offer
857,default_offer
858,default_offer
859,default_offer
860,default_offer
861,default_offer
862,default_offer
863,default_offer
864,default_offer
865,default_offer
866,default_offer
867,default_offer
868,default_offer
869,default_offer
870,default_offer
871,default_offer
872,default_offer
873,default_offer
874,default_offer
875,default_offer
876,default_offer
877,default_offer
878,default_offer
879,default_offer
880,default_offer
881,default_offer
882,default_offer
883,default_offer
884,default_offer
885,default_offer
886,default_offer
887,default_offer
888,default_offer
889,default_offer
890,default_offer
891,default_offer
892,default_offer
893,default_offer
894,default_offer
895,default_offer
896,default_offer
897,default_offer
898,default_offer
899,default_offer
900,default_offer
901,default_offer
902,default_offer
903,default_offer
904,default_offer
905,default_offer
906,default_offer
907,default_offer
908,default_offer
909,default_offer
910,default_offer
911,default_offer
912,default_offer
913,default_offer
914,default_offer
915,default_offer
916,default_offer
917,default_offer
918,default_offer
919,default_offer
920,default_offer
921,default_offer
922,default_offer
923,default_offer
924,default_offer
925,default_offer
926,default_offer
927,default_offer
928,default_offer
929,default_offer
930,default_offer
931,default_offer
932,default_offer
933,default_offer
934,default_offer
935,default_offer
936,default_offer
937,default_offer
938,default_offer
939,default_offer
940,default_offer
941,default_offer
942,default_offer
943,default_offer
944,default_offer
945,default_offer
946,default_offer
947,default_offer
948,default_offer
949,default_offer
950,default_offer
951,default_offer
952,default_offer
953,default_offer
954,default_offer
955,default_offer
956,default_offer
957,default_offer
958,default_offer
959,default_offer
960,default_offer
961,default_offer
962,default_offer
963,default_offer
964,default_offer
965,default_offer
966,default_offer
967,default_offer
968,default_offer
969,default_offer
970,default_offer
971,default_offer
972,default_offer
973,default_offer
974,default_offer
975,default_offer
976,default_offer
977,default_offer
978,default_offer
979,default_offer
980,default_offer
981,default_offer
982,default_offer
983,default_offer
984,default_offer
985,default_offer
986,default_offer
987,default_offer
988,default_offer
989,default_offer
990,default_offer
991,default_offer
992,default_offer
993,default_offer
994,default_offer
995,default_offer
996,default_offer
997,default_offer
998,default_offer
999,default_offer
1000,default_offer
1001,default_offer
1002,default_offer
1003,default_offer
1004,default_offer
1005,default_offer
1006,default_offer
1007,default_offer
1008,default_offer
1009,default_offer
1010,default_offer
1011,default_offer
1012,default_offer
1013,default_offer
1014,default_offer
1015,default_offer
1016,default_offer
1017,default_offer
1018,default_offer
1019,default_offer
1020,default_offer
1021,default_offer
1022,default_offer
1023,default_offer
1024,default_offer
1025,default_offer
1026,default_offer
1027,default_offer
1028,default_offer
1029,default_offer
1030,default_offer
1031,default_offer
1032,default_offer
1033,default_offer
1034,default_offer
1035,default_offer
1036,default_offer
1037,default_offer
1038,default_offer
1039,default_offer
1040,default_offer
1041,default_offer
1042,default_offer
1043,default_offer
1044,default_offer
1045,default_offer
1046,default_offer
1047,default_offer
1048,default_offer
1049,default_offer
1050,default_offer
1051,default_offer
1052,default_offer
1053,default_offer
1054,default_offer
1055,default_offer
1056,default_offer
1057,default_offer
1058,default_offer
1059,default_offer
1060,default_offer
1061,default_offer
1062,default_offer
1063,default_offer
1064,default_offer
1065,default_offer
1066,default_offer
1067,default_offer
1068,default_offer
1069,default_offer
1070,default_offer
1071,default_offer
1072,default_offer
1073,default_offer
1074,default_offer
1075,default_offer
1076,default_offer
1077,default_offer
1078,default_offer
1079,default_offer
1080,default_offer
1081,default_offer
1082,default_offer
1083,default_offer
1084,default_offer
1085,default_offer
1086,default_offer
1087,default_offer
1088,default_offer
1089,default_offer
1090,default_offer
1091,default_offer
1092,default_offer
1093,default_offer
1094,default_offer
1095,default_offer
1096,default_offer
1097,default_offer
1098,default_offer
1099,default_offer
1100,default_offer
1101,default_offer
1102,default_offer
1103,default_offer
1104,default_offer
1105,default_offer
1106,default_offer
1107,default_offer
1108,default_offer
1109,default_offer
1110,default_offer
1111,default_offer
1112,default_offer
1113,default_offer
1114,default_offer
1115,default_offer
1116,default_offer
1117,default_offer
1118,default_offer
1119,default_offer
1120,default_offer
1121,default_offer
1122,default_offer
1123,default_offer
1124,default_offer
1125,default_offer
1126,default_offer
1127,default_offer
1128,default_offer
1129,default_offer
1130,default_offer
1131,default_offer
1132,default_offer
1133,default_offer
1134,default_offer
1135,default_offer
1136,default_offer
1137,default_offer
1138,default_offer
1139,default_offer
1140,default_offer
1141,default_offer
1142,default_offer
1143,default_offer
1144,default_offer
1145,default_offer
1146,default_offer
1147,default_offer
1148,default_offer
1149,default_offer
1150,default_offer
1151,default_offer
1152,default_offer
1153,default_offer
1154,default_offer
1155,default_offer
1156,default_offer
1157,default_offer
1158,default_offer
1159,default_offer
1160,default_offer
1161,default_offer
1162,default_offer
1163,default_offer
1164,default_offer
1165,default_offer
1166,default_offer
1167,default_offer
1168,default_offer
1169,default_offer
1170,default_offer
1171,default_offer
1172,default_offer
1173,default_offer
1174,default_offer
1175,default_offer
1176,default_offer
1177,default_offer
1178,default_offer
1179,default_offer
1180,default_offer
1181,default_offer
1182,default_offer
1183,default_offer
1184,default_offer
1185,default_offer
1186,default_offer
1187,default_offer
1188,default_offer
1189,default_offer
1190,default_offer
1191,default_offer
1192,default_offer
1193,default_offer
1194,default_offer
1195,default_offer
1196,default_offer
1197,default_offer
1198,default_offer
1199,default_offer
1200,default_offer
1201,default_offer
1202,default_offer
1203,default_offer
1204,default_offer
1205,default_offer
1206,default_offer
1207,default_offer
1208,default_offer
1209,default_offer
1210,default_offer
1211,default_offer
1212,default_offer
1213,default_offer
1214,default_offer
1215,default_offer
1216,default_offer
1217,default_offer
1218,default_offer
1219,default_offer
1220,default_offer
1221,default_offer
1222,default_offer
1223,default_offer
1224,default_offer
1225,default_offer
1226,default_offer
1227,default_offer
1228,default_offer
1229,default_offer
1230,default_offer
1231,default_offer
1232,default_offer
1233,default_offer
1234,default_offer
1235,default_offer
1236,default_offer
1237,default_offer
1238,default_offer
1239,default_offer
1240,default_offer
1241,default_offer
1242,default_offer
1243,default_offer
1244,default_offer
1245,default_offer
1246,default_offer
1247,default_offer
1248,default_offer
1249,default_offer
1250,default_offer
1251,default_offer
1252,default_offer
1253,default_offer
1254,default_offer
1255,default_offer
1256,default_offer
1257,default_offer
1258,default_offer
1259,default_offer
1260,default_offer
1261,default_offer
1262,default_offer
1263,default_offer
1264,default_offer
1265,default_offer
1266,default_offer
1267,default_offer
1268,default_offer
1269,default_offer
1270,default_offer
1271,default_offer
1272,default_offer
1273,default_offer
1274,default_offer
1275,default_offer
1276,default_offer
1277,default_offer
1278,default_offer
1279,default_offer
1280,default_offer
1281,default_offer
1282,default_offer
1283,default_offer
1284,default_offer
1285,default_offer
1286,default_offer
1287,default_offer
1288,default_offer
1289,default_offer
1290,default_offer
1291,default_offer
1292,default_offer
1293,default_offer
1294,default_offer
1295,default_offer
1296,default_offer
1297,default_offer
1298,default_offer
1299,default_offer
1300,default_offer
1301,default_offer
1302,default_offer
1303,default_offer
1304,default_offer
1305,default_offer
1306,default_offer
1307,default_offer
1308,default_offer
1309,default_offer
1310,default_offer
1311,default_offer
1312,default_offer
1313,default_offer
1314,default_offer
1315,default_offer
1316,default_offer
1317,default_offer
1318,default_offer
1319,default_offer
1320,default_offer
1321,default_offer
1322,default_offer
1323,default_offer
1324,default_offer
1325,default_offer
1326,default_offer
1327,default_offer
1328,default_offer
1329,default_offer
1330,default_offer
1331,default_offer
1332,default_offer
1333,default_offer
1334,default_offer
1335,default_offer
1336,default_offer
1337,default_offer
1338,default_offer
1339,default_offer
1340,default_offer
1341,default_offer
1342,default_offer
1343,default_offer
1344,default_offer
1345,default_offer
1346,default_offer
1347,default_offer
1348,default_offer
1349,default_offer
1350,default_offer
1351,default_offer
1352,default_offer
1353,default_offer
1354,default_offer
1355,default_offer
1356,default_offer
1357,default_offer
1358,default_offer
1359,default_offer
1360,default_offer
1361,default_offer
1362,default_offer
1363,default_offer
1364,default_offer
1365,default_offer
1366,default_offer
1367,default_offer
1368,default_offer
1369,default_offer
1370,default_offer
1371,default_offer
1372,default_offer
1373,default_offer
1374,default_offer
1375,default_offer
1376,default_offer
1377,default_offer
1378,default_offer
1379,default_offer
1380,default_offer
1381,default_offer
1382,default_offer
1383,default_offer
1384,default_offer
1385,default_offer
1386,default_offer
1387,default_offer
1388,default_offer
1389,default_offer
1390,default_offer
1391,default_offer
1392,default_offer
1393,default_offer
1394,default_offer
1395,default_offer
1396,default_offer
1397,default_offer
1398,default_offer
1399,default_offer
1400,default_offer
1401,default_offer
1402,default_offer
1403,default_offer
1404,default_offer
1405,default_offer
1406,default_offer
1407,default_offer
1408,default_offer
1409,default_offer
1410,default_offer
1411,default_offer
1412,default_offer
1413,default_offer
1414,default_offer
1415,default_offer
1416,default_offer
1417,default_offer
1418,default_offer
1419,default_offer
1420,default_offer
1421,default_offer
1422,default_offer
1423,default_offer
1424,default_offer
1425,default_offer
1426,default_offer
1427,default_offer
1428,default_offer
1429,default_offer
1430,default_offer
1431,default_offer
1432,default_offer
1433,default_offer
1434,default_offer
1435,default_offer
1436,default_offer
1437,default_offer
1438,default_offer
1439,default_offer
1440,default_offer
1441,default_offer
1442,default_offer
1443,default_offer
1444,default_offer
1445,default_offer
1446,default_offer
1447,default_offer
1448,default_offer
1449,default_offer
1450,default_offer
1451,default_offer
1452,default_offer
1453,default_offer
1454,default_offer
1455,default_offer
1456,default_offer
1457,default_offer
1458,default_offer
1459,default_offer
1460,default_offer
1461,default_offer
1462,default_offer
1463,default_offer
1464,default_offer
1465,default_offer
1466,default_offer
1467,default_offer
1468,default_offer
1469,default_offer
1470,default_offer
1471,default_offer
1472,default_offer
1473,default_offer
1474,default_offer
1475,default_offer
1476,default_offer
1477,default_offer
1478,default_offer
1479,default_offer
1480,default_offer
1481,default_offer
1482,default_offer
1483,default_offer
1484,default_offer
1485,default_offer
1486,default_offer
1487,default_offer
1488,default_offer
1489,default_offer
1490,default_offer
1491,default_offer
1492,default_offer
1493,default_offer
1494,default_offer
1495,default_offer
1496,default_offer
1497,default_offer
1498,default_offer
1499,default_offer
1500,default_offer
1501,default_offer
1502,default_offer
1503,default_offer
1504,default_offer
1505,default_offer
1506,default_offer
1507,default_offer
1508,default_offer
1509,default_offer
1510,default_offer
1511,default_offer
1512,default_offer
1513,default_offer
1514,default_offer
1515,default_offer
1516,default_offer
1517,default_offer
1518,default_offer
1519,default_offer
1520,default_offer
1521,default_offer
1522,default_offer
1523,default_offer
1524,default_offer
1525,default_offer
1526,default_offer
1527,default_offer
1528,default_offer
1529,default_offer
1530,default_offer
1531,default_offer
1532,default_offer
1533,default_offer
1534,default_offer
1535,default_offer
1536,default_offer
1537,default_offer
1538,default_offer
1539,default_offer
1540,default_offer
1541,default_offer
1542,default_offer
1543,default_offer
1544,default_offer
1545,default_offer
1546,default_offer
1547,default_offer
1548,default_offer
1549,default_offer
1550,default_offer
1551,default_offer
1552,default_offer
1553,default_offer
1554,default_offer
1555,default_offer
1556,default_offer
1557,default_offer
1558,default_offer
1559,default_offer
1560,default_offer
1561,default_offer
1562,default_offer
1563,default_offer
1564,default_offer
1565,default_offer
1566,default_offer
1567,default_offer
1568,default_offer
1569,default_offer
1570,default_offer
1571,default_offer
1572,default_offer
1573,default_offer
1574,default_offer
1575,default_offer
1576,default_offer
1577,default_offer
1578,default_offer
1579,default_offer
1580,default_offer
1581,default_offer
1582,default_offer
1583,default_offer
1584,default_offer
1585,default_offer
1586,default_offer
1587,default_offer
1588,default_offer
1589,default_offer
1590,default_offer
1591,default_offer
1592,default_offer
1593,default_offer
1594,default_offer
1595,default_offer
1596,default_offer
1597,default_offer
1598,default_offer
1599,default_offer
1600,default_offer
1601,default_offer
1602,default_offer
1603,default_offer
1604,default_offer
1605,default_offer
1606,default_offer
1607,default_offer
1608,default_offer
1609,default_offer
1610,default_offer
1611,default_offer
1612,default_offer
1613,default_offer
1614,default_offer
1615,default_offer
1616,default_offer
1617,default_offer
1618,default_offer
1619,default_offer
1620,default_offer
1621,default_offer
1622,default_offer
1623,default_offer
1624,default_offer
1625,default_offer
1626,default_offer
1627,default_offer
1628,default_offer
1629,default_offer
1630,default_offer
1631,default_offer
1632,default_offer
1633,default_offer
1634,default_offer
1635,default_offer
1636,default_offer
1637,default_offer
1638,default_offer
1639,default_offer
1640,default_offer
1641,default_offer
1642,default_offer
1643,default_offer
1644,default_offer
1645,default_offer
1646,default_offer
1647,default_offer
1648,default_offer
1649,default_offer
1650,default_offer
1651,default_offer
1652,default_offer
1653,default_offer
1654,default_offer
1655,default_offer
1656,default_offer
1657,default_offer
1658,default_offer
1659,default_offer
1660,default_offer
1661,default_offer
1662,default_offer
1663,default_offer
1664,default_offer
1665,default_offer
1666,default_offer
1667,default_offer
1668,default_offer
1669,default_offer
1670,default_offer
1671,default_offer
1672,default_offer
1673,default_offer
1674,default_offer
1675,default_offer
1676,default_offer
1677,default_offer
1678,default_offer
1679,default_offer
1680,default_offer
1681,default_offer
1682,default_offer
1683,default_offer
1684,default_offer
1685,default_offer
1686,default_offer
1687,default_offer
1688,default_offer
1689,default_offer
1690,default_offer
1691,default_offer
1692,default_offer
1693,default_offer
1694,default_offer
1695,default_offer
1696,default_offer
1697,default_offer
1698,default_offer
1699,default_offer
1700,default_offer
1701,default_offer
1702,default_offer
1703,default_offer
1704,default_offer
1705,default_offer
1706,default_offer
1707,default_offer
1708,default_offer
1709,default_offer
1710,default_offer
1711,default_offer
1712,default_offer
1713,default_offer
1714,default_offer
1715,default_offer
1716,default_offer
1717,default_offer
1718,default_offer
1719,default_offer
1720,default_offer
1721,default_offer
1722,default_offer
1723,default_offer
1724,default_offer
1725,default_offer
1726,default_offer
1727,default_offer
1728,default_offer
1729,default_offer
1730,default_offer
1731,default_offer
1732,default_offer
1733,default_offer
1734,default_offer
1735,default_offer
1736,default_offer
1737,default_offer
1738,default_offer
1739,default_offer
1740,default_offer
1741,default_offer
1742,default_offer
1743,default_offer
1744,default_offer
1745,default_offer
1746,default_offer
1747,default_offer
1748,default_offer
1749,default_offer
1750,default_offer
1751,default_offer
1752,default_offer
1753,default_offer
1754,default_offer
1755,default_offer
1756,default_offer
1757,default_offer
1758,default_offer
1759,default_offer
1760,default_offer
1761,default_offer
1762,default_offer
1763,default_offer
1764,default_offer
1765,default_offer
1766,default_offer
1767,default_offer
1768,default_offer
1769,default_offer
1770,default_offer
1771,default_offer
1772,default_offer
1773,default_offer
1774,default_offer
1775,default_offer
1776,default_offer
1777,default_offer
1778,default_offer
1779,default_offer
1780,default_offer
1781,default_offer
1782,default_offer
1783,default_offer
1784,default_offer
1785,default_offer
1786,default_offer
1787,default_offer
1788,default_offer
1789,default_offer
1790,default_offer
1791,default_offer
1792,default_offer
1793,default_offer
1794,default_offer
1795,default_offer
1796,default_offer
1797,default_offer
1798,default_offer
1799,default_offer
1800,default_offer
1801,default_offer
1802,default_offer
1803,default_offer
1804,default_offer
1805,default_offer
1806,default_offer
1807,default_offer
1808,default_offer
1809,default_offer
1810,default_offer
1811,default_offer
1812,default_offer
1813,default_offer
1814,default_offer
1815,default_offer
1816,default_offer
1817,default_offer
1818,default_offer
1819,default_offer
1820,default_offer
1821,default_offer
1822,default_offer
1823,default_offer
1824,default_offer
1825,default_offer
1826,default_offer
1827,default_offer
1828,default_offer
1829,default_offer
1830,default_offer
1831,default_offer
1832,default_offer
1833,default_offer
1834,default_offer
1835,default_offer
1836,default_offer
1837,default_offer
1838,default_offer
1839,default_offer
1840,default_offer
1841,default_offer
1842,default_offer
1843,default_offer
1844,default_offer
1845,default_offer
1846,default_offer
1847,default_offer
1848,default_offer
1849,default_offer
1850,default_offer
1851,default_offer
1852,default_offer
1853,default_offer
1854,default_offer
1855,default_offer
1856,default_offer
1857,default_offer
1858,default_offer
1859,default_offer
1860,default_offer
1861,default_offer
1862,default_offer
1863,default_offer
1864,default_offer
1865,default_offer
1866,default_offer
1867,default_offer
1868,default_offer
1869,default_offer
1870,default_offer
1871,default_offer
1872,default_offer
1873,default_offer
